cruise_velocity_m_s,trial,completed_duration_s,waypoints_completed,laps_completed,success,cross_track_rmse_m,altitude_rmse_m,airspeed_rmse_m_s,mean_airspeed_m_s,minimum_altitude_m,mean_throttle,mass_kg,cla,cd0,thrust_max_n,initial_speed_m_s,initial_heading_rad
2.0,2,60.0,15,3.75,0,3.0891154478218326,0.4490865172160533,2.9306569772931232,4.885465045535422,1.9063841216856758,0.33332169062237044,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206
2.0,3,60.0,15,3.75,0,3.0035941317388044,0.438428622483463,2.8225659976801323,4.773659310184732,1.9079998965214393,0.32561879105224206,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174
2.0,4,60.0,15,3.75,0,3.0730818943272182,0.45098201812248684,2.910666796714403,4.86302120085667,1.908056020791722,0.3232457074604975,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219
2.0,5,60.0,15,3.75,0,2.919532710723633,0.43307002424922786,2.7269115573222757,4.677551524555782,1.9242275522241852,0.31901141809816436,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187
2.0,6,60.0,15,3.75,0,3.085642425424158,0.4558243452450533,2.9288182514404855,4.879557132760738,1.8982693751593358,0.3265062430869301,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861
2.0,7,60.0,15,3.75,0,3.0931528667989037,0.4745141403828705,2.9493467901386627,4.897895035920728,1.909528456993379,0.3370193347499377,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
2.0,8,60.0,15,3.75,0,2.939240148478902,0.43860718867359566,2.7572875114520383,4.706606564683314,1.9018910604093577,0.3254284491110535,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
2.0,9,60.0,15,3.75,0,2.9590242551233725,0.4484870565575682,2.774793521231036,4.722826194072511,1.902257252232015,0.31088948800222627,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
2.0,10,60.0,15,3.75,0,3.082935462045486,0.4855567864881158,3.067425197486929,5.017578631406292,1.8661805706663785,0.2966291251685691,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
2.0,11,60.0,15,3.75,0,3.065938056506023,0.44756429074708226,2.9003113249567667,4.85230253095205,1.9146788052791344,0.3506587288965409,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
2.0,12,60.0,15,3.75,0,3.013314781100316,0.43534901774087653,2.830888193052095,4.7837984077930695,1.9333791007144858,0.3507721300956994,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
2.0,13,60.0,15,3.75,0,2.9149368741935637,0.4467184483776092,2.7261051860954324,4.670744135420966,1.9125558888261802,0.2986505559369969,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
2.0,14,60.0,15,3.75,0,3.0841734522965556,0.4450700463949065,2.9263921117504093,4.881072932991582,1.9229455110988232,0.34388577294252726,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
2.0,15,60.0,15,3.75,0,3.0752559634291186,0.4474815924540003,2.926975542930045,4.8801946614252625,1.9463125818333045,0.36675672412137955,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
2.5,0,60.0,15,3.75,0,3.0055897821329665,0.44779768946118825,2.3386471795066592,4.776881680607535,1.8982575474095353,0.33072489520995096,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
2.5,1,60.0,15,3.75,0,3.080005019860418,0.48445038605621926,2.427037069795511,4.859463359947728,1.8897940185511743,0.29138287858702766,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335
2.5,2,60.0,15,3.75,0,3.090360970310067,0.4490502891553122,2.4401260550714614,4.885627374719361,1.9080167819386917,0.33330362827702514,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206
2.5,3,60.0,15,3.75,0,3.0034919431660105,0.4386442817531394,2.33328729228431,4.773858120569474,1.9074595062338746,0.32559569215347595,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174
2.5,4,60.0,15,3.75,0,3.0729918730767762,0.4511983914871362,2.420740973825061,4.863218943546212,1.9075568933508626,0.32322641363966587,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219
2.5,5,60.0,15,3.75,0,2.9154464362143515,0.4328528845494276,2.238156527578284,4.677747955870938,1.9257500713711508,0.3189978690934857,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187
2.5,6,60.0,15,3.75,0,3.085164822301743,0.455805306631175,2.439302921485028,4.8799414222076996,1.8978610748912512,0.326529946469682,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861
2.5,7,60.0,15,3.75,0,3.0929669834021305,0.47481530165234576,2.46002960740611,4.898082134043788,1.9090240674867516,0.3369926844082391,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
2.5,8,60.0,15,3.75,0,2.9425749215762487,0.43838811028089236,2.2697562518125225,4.707768339648251,1.9047593157934377,0.3254870921016299,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
